date,temp,weather,wind,humidity,barometer,day_power
2016-07-23,21.333333333333332,Partly sunny,12.604166666666666,78.875,1018.7291666666666,16.0
2016-07-24,21.0,Passing clouds,8.9375,69.85416666666667,1019.7083333333334,22.0
2016-07-25,20.5,Passing clouds,11.729166666666666,72.375,1019.2083333333334,19.0
2016-07-26,19.125,Scattered clouds,6.604166666666667,67.91666666666667,1020.5625,13.0
2016-07-27,18.625,Scattered clouds,14.166666666666666,72.95833333333333,1017.5833333333334,17.0
2016-07-28,19.8125,Scattered clouds,12.770833333333334,69.83333333333333,1014.7708333333334,15.0
2016-07-29,18.979166666666668,Scattered clouds,15.25,73.02083333333333,1012.3333333333334,18.0
2016-07-30,18.25,Passing clouds,11.541666666666666,72.35416666666667,1012.7916666666666,13.0
2016-08-01,17.208333333333332,Scattered clouds,10.395833333333334,66.33333333333333,1018.5833333333334,10.0
2016-08-02,16.583333333333332,Broken clouds,14.0,86.02083333333333,1013.375,5.0
2016-08-03,18.27659574468085,Broken clouds,16.851063829787233,85.95744680851064,1010.468085106383,14.0
2016-08-04,17.645833333333332,Scattered clouds,16.3125,70.41666666666667,1010.8958333333334,11.0
2016-08-05,17.377777777777776,Scattered clouds,12.511111111111111,71.62222222222222,1018.3777777777777,21.0
2016-08-06,17.541666666666668,Scattered clouds,12.0,69.75,1025.9375,21.0
2016-08-07,18.916666666666668,Partly sunny,14.958333333333334,73.02083333333333,1025.4166666666667,15.0
2016-08-08,18.333333333333332,Scattered clouds,17.833333333333332,63.145833333333336,1020.5208333333334,25.0
2016-08-09,15.520833333333334,Passing clouds,12.395833333333334,65.27083333333333,1022.3333333333334,23.0
2016-08-10,13.8125,Passing clouds,8.645833333333334,69.91666666666667,1022.7916666666666,20.0
2016-08-11,13.5,Broken clouds,12.791666666666666,80.45833333333333,1022.0208333333334,5.0
2016-08-12,19.458333333333332,Scattered clouds,14.416666666666666,73.52083333333333,1022.7916666666666,22.0
2016-08-13,18.791666666666668,Scattered clouds,12.8125,68.47916666666667,1022.4583333333334,20.0
2016-08-14,18.0,Partly sunny,7.25,72.875,1023.625,15.0
2016-08-15,18.0,Passing clouds,10.708333333333334,63.3125,1023.7916666666666,26.0
2016-08-17,18.51578947368421,Passing clouds,12.136842105263158,63.410526315789475,1015.8842105263158,15.0
2016-08-18,19.083333333333332,Sunny,6.5,58.645833333333336,1009.6666666666666,20.0
2016-08-20,18.872340425531913,Scattered clouds,12.457446808510639,69.18085106382979,1009.9042553191489,19.0
2016-08-21,16.62162162162162,Scattered clouds,19.405405405405407,74.48648648648648,1015.5135135135135,15.0
2016-08-22,18.770833333333332,Passing clouds,14.854166666666666,71.0,1024.0208333333333,21.0
2016-08-23,20.708333333333332,Passing clouds,6.75,66.47916666666667,1024.9583333333333,23.0
2016-08-24,24.020833333333332,Passing clouds,8.354166666666666,62.104166666666664,1019.8333333333334,23.0
2016-08-25,24.979166666666668,Passing clouds,6.958333333333333,64.08333333333333,1014.8958333333334,22.0
2016-08-26,23.9375,Passing clouds,9.791666666666666,68.0625,1016.125,17.0
2016-08-27,23.354166666666668,Passing clouds,10.708333333333334,71.66666666666667,1016.3541666666666,14.0
2016-08-28,21.9375,Scattered clouds,15.125,66.33333333333333,1013.5833333333334,19.0
2016-08-29,18.8125,Passing clouds,11.125,71.875,1019.7291666666666,16.0
2016-08-30,17.6875,Sunny,5.104166666666667,65.39583333333333,1024.875,22.0
2016-09-01,18.8125,Scattered clouds,10.25,70.5625,1022.4791666666666,23.0
2016-09-02,17.125,Sunny,10.645833333333334,72.72916666666667,1020.3125,12.0
2016-09-03,18.333333333333332,Scattered clouds,10.75,72.10416666666667,1017.2291666666666,17.0
2016-09-04,18.895833333333332,Passing clouds,19.520833333333332,73.16666666666667,1012.25,7.0
2016-09-05,18.916666666666668,Scattered clouds,10.291666666666666,73.79166666666667,1019.4375,14.0
2016-09-06,19.520833333333332,Broken clouds,5.6875,78.54166666666667,1024.5625,9.0
2016-09-07,19.979166666666668,Passing clouds,6.604166666666667,65.33333333333333,1019.5416666666666,21.0
2016-09-08,20.333333333333332,Passing clouds,11.3125,65.60416666666667,1011.9166666666666,18.0
2016-09-09,17.804347826086957,Passing clouds,8.23913043478261,68.52173913043478,1017.6304347826087,21.0
2016-09-10,19.395833333333332,Passing clouds,9.0625,61.145833333333336,1015.5625,16.0
2016-09-11,19.583333333333332,Broken clouds,6.666666666666667,77.10416666666667,1016.9583333333334,7.0
2016-09-12,22.625,Passing clouds,6.0,66.1875,1015.6041666666666,14.0
2016-09-13,23.625,Sunny,7.791666666666667,63.041666666666664,1012.1458333333334,23.0
2016-09-14,23.5531914893617,Sunny,7.0,64.57446808510639,1011.5106382978723,17.0
2016-09-15,21.4375,Passing clouds,10.25,66.60416666666667,1009.9791666666666,13.0
2016-09-16,17.791666666666668,Scattered clouds,13.375,73.04166666666667,1011.8958333333334,12.0
2016-09-17,17.854166666666668,Partly sunny,9.708333333333334,75.5,1015.4583333333334,14.0
2016-09-18,17.904761904761905,Passing clouds,11.285714285714286,76.02380952380952,1017.547619047619,12.0
2016-09-19,16.48936170212766,Passing clouds,6.957446808510638,65.34042553191489,1019.6595744680851,10.0
2016-09-20,15.166666666666666,Passing clouds,4.333333333333333,68.72916666666667,1019.1041666666666,13.0
2016-09-21,14.854166666666666,Passing clouds,4.291666666666667,74.45833333333333,1019.1041666666666,14.0
2016-09-22,15.770833333333334,Passing clouds,5.958333333333333,68.75,1020.4166666666666,11.0
2016-09-23,15.833333333333334,Passing clouds,6.979166666666667,69.47916666666667,1024.25,10.0
2016-09-24,16.208333333333332,Sunny,9.979166666666666,65.02083333333333,1022.0416666666666,17.0
2016-09-25,15.583333333333334,Scattered clouds,12.145833333333334,70.97916666666667,1017.1458333333334,5.0
2016-09-26,13.666666666666666,Passing clouds,6.395833333333333,73.95833333333333,1023.6666666666666,8.0
2016-09-27,14.291666666666666,Passing clouds,7.583333333333333,65.75,1025.4375,13.0
2016-09-28,19.04255319148936,Passing clouds,16.425531914893618,61.170212765957444,1024.3617021276596,13.0
2016-09-29,16.479166666666668,Partly sunny,18.8125,76.58333333333333,1017.1041666666666,4.0
2016-09-30,14.895833333333334,Passing clouds,11.604166666666666,74.10416666666667,1013.8541666666666,7.0
2016-10-01,13.75,Scattered clouds,10.6875,77.5,1008.6458333333334,9.0
2016-10-02,12.458333333333334,Broken clouds,16.645833333333332,77.54166666666667,1011.5416666666666,6.0
2016-10-03,14.333333333333334,Passing clouds,12.583333333333334,73.66666666666667,1025.25,7.0
2016-10-04,12.520833333333334,Broken clouds,11.333333333333334,79.54166666666667,1031.6458333333333,4.0
2016-10-05,10.625,Passing clouds,17.0,65.72916666666667,1031.3333333333333,14.0
2016-10-06,9.25,Partly sunny,13.5625,69.70833333333333,1025.1458333333333,8.0
