temp,wind,humidity,barometer,day_power,sky_cover
0.558282209,0.191945585,0.527528605,0.277772413,0.411764706,4
0.613496933,0.30608436,0.663716461,0.306907064,0.558823529,4
0.584662577,0.295466799,0.665630108,0.457546454,0.411764706,4
0.565874233,0.282651072,0.529056865,0.616821399,0.529411765,6
0.589302147,0.169590643,0.428809685,0.740333283,0.5,4
0.774923313,0.254061079,0.311386198,0.710184713,0.588235294,4
0.813369121,0.207927225,0.323878058,0.571760632,0.676470588,4
0.645398773,0.299448385,0.720169039,0.47211378,0.382352941,6
0.520245399,0.339264236,0.735478212,0.473769158,0.264705882,6
0.525913577,0.29324519,0.546464,0.617103293,0.823529412,5
0.568538277,0.111534876,0.471186964,0.699980147,0.705882353,4
0.671600204,0.121507472,0.335120733,0.589266254,0.676470588,4
0.660122699,0.291485214,0.416856038,0.602888634,0.823529412,4
0.662589468,0.32488629,0.517501894,0.687168062,0.794117647,4
0.687730061,0.176682842,0.467567675,0.680360321,0.852941176,4
0.750363818,0.357042477,0.376031575,0.620651224,0.852941176,4
0.80075409,0.328784925,0.36666268,0.559441862,0.705882353,4
0.77724608,0.117652155,0.470636598,0.581118576,0.647058824,2
0.802235855,0.338055014,0.463641156,0.495016853,0.558823529,4
0.704907975,0.383725271,0.53167484,0.54329503,0.470588235,3
0.706441718,0.093567251,0.350735558,0.639838049,0.705882353,4
0.772886103,0.14272396,0.216027138,0.561964814,0.735294118,4
0.726866053,0.339831059,0.488770615,0.512436027,0.411764706,5
0.633154397,0.395711501,0.362290529,0.551337407,0.705882353,4
0.648146172,0.329180439,0.29945104,0.497016421,0.647058824,2
0.594238464,0.735994576,0.469883465,0.305553973,0.588235294,5
0.57791411,0.720169217,0.40888251,0.472444855,0.558823529,5
0.684815951,0.41065627,0.397580034,0.521188837,0.676470588,4
0.658384458,0.461338532,0.4990764,0.493309514,0.735294118,5
0.7,0.274895276,0.367420165,0.596598198,0.911764706,4
0.781034943,0.313585897,0.373750453,0.546065988,0.5,2
0.618136503,0.499025341,0.447235179,0.572733167,0.264705882,5
0.645769427,0.194931774,0.47128201,0.611634548,0.705882353,4
0.701226994,0.149475343,0.404098393,0.590638838,0.852941176,2
0.771919734,0.365821962,0.330436285,0.526699866,0.794117647,4
0.649693252,0.477292522,0.423553801,0.644935233,0.647058824,5
0.717177914,0.296130397,0.466610852,0.713136803,0.794117647,5
0.783934049,0.103963613,0.471906603,0.683602102,0.764705882,4
0.862027096,0.10331384,0.318256721,0.605150984,0.794117647,2
0.878527607,0.229107047,0.40601204,0.56878785,0.735294118,2
0.850306748,0.203226743,0.322130527,0.556538053,0.764705882,4
0.876444274,0.435997401,0.340117477,0.481963278,0.764705882,4
0.733742331,0.474638132,0.455447913,0.550578693,0.764705882,4
0.647239264,0.489237278,0.677430929,0.547267937,0.205882353,6
0.690797546,0.531707519,0.577921301,0.499261977,0.323529412,6
0.692625256,0.281351527,0.399141517,0.513084383,0.558823529,4
0.638560838,0.257309942,0.587456312,0.427177167,0.617647059,4
0.687218814,0.247563353,0.747352124,0.248230815,0.382352941,3
0.663190184,0.278752437,0.600260469,0.257631982,0.441176471,5
0.660186605,0.314489929,0.556851254,0.35909975,0.441176471,5
0.612129346,0.40805718,0.801067124,0.475803893,0.147058824,6
0.612883436,0.304093567,0.688274927,0.608516919,0.617647059,6
0.642331288,0.307411555,0.514452019,0.639306948,0.735294118,4
0.700613497,0.187964,0.571542479,0.623415321,0.705882353,4
0.74849182,0.142300195,0.509069888,0.590238788,0.764705882,4
0.746689673,0.192982456,0.575276748,0.566249603,0.470588235,4
0.790541922,0.32748538,0.561535701,0.539342815,0.735294118,4
0.735276074,0.274853801,0.572153783,0.567870494,0.705882353,4
0.717254601,0.154645874,0.356981488,0.530265826,0.647058824,2
0.717177914,0.199245158,0.50041861,0.444965582,0.411764706,4
0.671600204,0.333333333,0.578712009,0.479045675,0.352941176,4
0.627607362,0.388370453,0.715703863,0.48932971,0.529411765,6
0.604894639,0.069497415,0.466298844,0.645518214,0.705882353,4
0.640490798,0.341255029,0.528485428,0.586334855,0.411764706,4
0.66809816,0.208535523,0.4918072,0.651556745,0.352941176,4
0.704639571,0.212475634,0.669590294,0.657667848,0.411764706,6
0.73190184,0.178010037,0.565801539,0.652549972,0.588235294,5
0.774846626,0.345900212,0.377945222,0.58070657,0.794117647,4
0.826380368,0.3757621,0.459594147,0.439999448,0.529411765,4
0.725985003,0.395581546,0.582896783,0.448335196,0.558823529,4
0.690743013,0.221615768,0.349715389,0.499857913,0.735294118,4
0.71060668,0.259042668,0.499617714,0.472540499,0.352941176,4
0.623265691,0.360873694,0.703126134,0.496027624,0.470588235,5
0.613043478,0.310873803,0.710053059,0.464203952,0.558823529,5
0.645638837,0.531909484,0.658564869,0.49329542,0.411764706,5
0.701427047,0.318332062,0.562105982,0.462174315,0.558823529,4
0.692651374,0.396982795,0.516157661,0.423611207,0.617647059,4
0.638650307,0.41889594,0.620978352,0.480059594,0.294117647,4
0.741104294,0.339264236,0.576007655,0.465492268,0.294117647,3
0.737783409,0.405797101,0.521371655,0.425640844,0.617647059,5
0.702453988,0.087097176,0.425148507,0.541970727,0.5,2
0.673006135,0.168719672,0.515089902,0.558524506,0.264705882,1
0.720858896,0.516179337,0.519937806,0.471848919,0.705882353,2
0.710429448,0.501845631,0.419726508,0.497606599,0.5,5
0.647239264,0.333291858,0.594506239,0.54329503,0.411764706,4
0.635637355,0.202902318,0.490623574,0.651313956,0.588235294,4
0.654414511,0.087126028,0.429800887,0.597483466,0.735294118,2
0.606134969,0.178010037,0.780129969,0.464167966,0.088235294,6
0.651776585,0.279402209,0.524684713,0.532859251,0.588235294,4
0.603599182,0.071908165,0.751120502,0.617080741,0.147058824,3
0.65754868,0.2417154,0.579377337,0.591056281,0.5,4
0.634956544,0.326835608,0.816681949,0.544529666,0.264705882,6
0.645012003,0.124417324,0.664756487,0.617103293,0.411764706,4
0.689570552,0.103687114,0.544751425,0.594611745,0.617647059,4
0.667395194,0.187134503,0.738295526,0.537073568,0.352941176,3
0.666794479,0.114359974,0.59838669,0.618766468,0.5,4
0.66196319,0.269586496,0.748235857,0.538328896,0.205882353,3
0.677006646,0.320337882,0.646792648,0.502386503,0.382352941,4
0.599113838,0.428849903,0.595555201,0.562445913,0.382352941,4
0.610327198,0.346328785,0.550605324,0.660585452,0.411764706,4
0.628991297,0.111156444,0.584151779,0.666609135,0.294117647,6
0.711888207,0.101017977,0.502948876,0.615697581,0.558823529,5
0.75866394,0.265280485,0.471969063,0.532707968,0.411764706,4
0.682413088,0.330827068,0.555914364,0.565508625,0.5,5
0.693335192,0.096402623,0.52116428,0.573558348,0.441176471,4
0.733310095,0.121920964,0.520823593,0.546327381,0.441176471,4
0.751050162,0.0666896,0.464562124,0.584617157,0.558823529,4
0.827866394,0.085769981,0.444986644,0.508502665,0.558823529,2
0.724882294,0.280157759,0.77414426,0.433924596,0.205882353,5
0.566657775,0.031528096,0.713637679,0.624207023,0.323529412,5
0.598773006,0.124922235,0.564844716,0.624077472,0.470588235,5
0.56347137,0.102014295,0.613689218,0.563007822,0.411764706,4
0.57731395,0.161030596,0.759911875,0.536256075,0.205882353,3
0.709445297,0.229369721,0.719557735,0.55263412,0.205882353,5
0.624953321,0.447156539,0.598929814,0.564332724,0.235294118,4
0.606748466,0.330637468,0.596100945,0.546605786,0.323529412,5
0.596319018,0.546306665,0.78331938,0.353588721,0.088235294,3
0.561016271,0.270192389,0.761867123,0.262593317,0.382352941,4
0.541584423,0.448512586,0.711356557,0.334307167,0.323529412,6
0.571779141,0.680353366,0.675517283,0.24731346,0.294117647,3
0.557255268,0.428171879,0.667689358,0.385386372,0.558823529,4
0.59202454,0.807100494,0.554957541,0.307900291,0.470588235,4
0.485378323,0.518518519,0.796694973,0.377902084,0.147058824,3
0.510007669,0.30474334,0.672713259,0.481314922,0.441176471,4
0.448813017,0.161030596,0.786307719,0.472999047,0.235294118,6
0.468398091,0.067749621,0.671838828,0.501241074,0.352941176,5
0.49859407,0.296946069,0.758594799,0.52248555,0.264705882,6
0.53803681,0.189954792,0.691464338,0.58898346,0.323529412,5
0.549106428,0.212560386,0.644226386,0.627928025,0.411764706,5
0.54283809,0.144080007,0.607728429,0.606955106,0.441176471,4
0.527607362,0.108995894,0.738986565,0.627057152,0.323529412,5
0.465554703,0.047433398,0.741730787,0.676470183,0.5,4
0.508806237,0.10331384,0.727365148,0.649563394,0.5,4
0.53803681,0.12890382,0.768010206,0.626063925,0.411764706,4
0.557055215,0.105014309,0.789698202,0.640300175,0.441176471,4
0.560467791,0.070175439,0.798881048,0.643079831,0.235294118,4
0.629229721,0.164782326,0.763445804,0.633332874,0.205882353,3
0.655214724,0.199908755,0.751744209,0.59726035,0.264705882,4
0.5560016,0.150860242,0.801949701,0.57921673,0.205882353,5
0.55506135,0.396361274,0.660221398,0.575002414,0.147058824,3
0.616935072,0.580246914,0.625556486,0.507897532,0.264705882,4
0.533435583,0.427493855,0.634124273,0.607293379,0.441176471,5
0.522152574,0.441054327,0.573511594,0.64856267,0.205882353,4
0.530928248,0.643783371,0.65791312,0.52509307,0.294117647,4
0.485378323,0.400259909,0.685205119,0.637244623,0.323529412,4
0.47607362,0.486582887,0.731650919,0.587659158,0.058823529,6
0.520219836,0.230669266,0.836981222,0.579865087,0.147058824,3
0.527607362,0.140848575,0.760993502,0.609179071,0.147058824,3
0.56767638,0.361273554,0.767339101,0.555551724,0.147058824,3
0.569478528,0.497076023,0.633676195,0.541612062,0.117647059,6
0.574284254,0.403508772,0.596200614,0.612607082,0.352941176,4
0.603067485,0.24702418,0.710281864,0.684664303,0.176470588,5
0.599113838,0.134979424,0.742792595,0.708715105,0.264705882,5
0.618336742,0.174485597,0.626201899,0.648893426,0.294117647,4
0.723261759,0.252761533,0.568406225,0.618118111,0.264705882,2
0.587730061,0.148811746,0.683809752,0.622753169,0.176470588,4
0.580448119,0.113568947,0.752090884,0.509532518,0.176470588,4
0.602958419,0.229932857,0.679167386,0.448335196,0.205882353,2
0.568711656,0.55028825,0.598333533,0.437019768,0.117647059,3
0.54208589,0.448949534,0.581564318,0.453867836,0.235294118,5
0.463803681,0.599394467,0.683490811,0.48105282,0.088235294,5
0.497392638,0.373619233,0.731112706,0.598343243,0.147058824,3
0.588343558,0.371116918,0.847745485,0.621759943,0.029411765,6
0.595309305,0.313840156,0.780455554,0.637244623,0.058823529,3
0.555374767,0.187473515,0.85408964,0.684419595,0.088235294,3
0.514533061,0.372016461,0.65385055,0.748135171,0.235294118,5
0.458786639,0.499545159,0.751453618,0.666182928,0.088235294,6
0.496191207,0.628979857,0.547794655,0.57402988,0.176470588,4
0.406815151,0.11424697,0.624022159,0.735837072,0.176470588,4
0.451947186,0.222052716,0.586220704,0.629957662,0.147058824,2
0.445731084,0.20662768,0.699570758,0.536425211,0.176470588,3
0.432515337,0.10379034,0.762446456,0.54239009,0.176470588,3
0.438650307,0.288167227,0.795439142,0.406560814,0.029411765,6
0.375487389,0.259735759,0.764778269,0.48049367,0.176470588,6
0.325326754,0.085091957,0.703209692,0.673933136,0.176470588,4
0.219261247,0.018843405,0.77545881,0.645673256,0.176470588,4
0.294951431,0.032488629,0.827612327,0.613255439,0.029411765,7
0.387730061,0.24702418,0.727504684,0.661157937,0.147058824,3
0.417177914,0.509808801,0.674241518,0.572098605,0.058823529,5
0.355214724,0.19858156,0.755571503,0.479066367,0.058823529,3
0.320245399,0.369126125,0.7718375,0.396628547,0.088235294,5
0.349693252,0.259632533,0.657337639,0.609841222,0.176470588,4
0.35442229,0.269655621,0.736734043,0.685547171,0.058823529,3
0.396932515,0.19061839,0.889526771,0.695589797,0.029411765,6
0.414110429,0.243706192,0.836582546,0.668772675,0.058823529,3
0.343609407,0.035087719,0.700195351,0.724448552,0.058823529,3
0.333128834,0.386379661,0.669457401,0.630367908,0.058823529,3
0.331595092,0.357374919,0.666779625,0.614876329,0.117647059,5
0.340605828,0.374918778,0.829486106,0.565277069,0,6
0.474805726,0.4815248,0.794092502,0.485334731,0.029411765,6
0.48404908,0.574177761,0.543475661,0.386034128,0,4
0.511042945,0.65779105,0.468524499,0.330744506,0.235294118,6
0.380368098,0.171374062,0.736116095,0.459863983,0.088235294,3
0.276929959,0.236517219,0.756408723,0.516974521,0.088235294,5
0.284662577,0.42155033,0.7090061,0.637982646,0.205882353,4
0.334355828,0.561569408,0.792568672,0.525416948,0,3
0.292638037,0.293476007,0.768329147,0.399608227,0.058823529,6
0.230674847,0.120277052,0.84359925,0.383054448,0.058823529,3
0.21325409,0.285899935,0.850097676,0.388275786,0.029411765,7
0.159509202,0.112977479,0.865606187,0.550578693,0.029411765,7
0.115938139,0.112410656,0.885699478,0.719261701,0.029411765,7
0.188957055,0.218489486,0.85476219,0.69989378,0.029411765,7
0.324386503,0.245614035,0.825113955,0.786042405,0.058823529,3
0.328220859,0.286840032,0.741538094,0.841263053,0.029411765,3
0.357295279,0.357657429,0.696366325,0.772708816,0.029411765,3
0.314670579,0.696669209,0.72993141,0.516636248,0,3
0.255214724,0.525071544,0.610453295,0.474762384,0.088235294,5
0.198159509,0.468002157,0.659251286,0.505221338,0.058823529,5
0.23307771,0.630279402,0.797007269,0.078037274,0,6
0.163803681,0.441458256,0.85476219,0,0,6
0.186221881,0.363872645,0.84072878,0.39638024,0.029411765,4
0.287089891,0.58072718,0.809118943,0.298450242,0,6
0.258895706,0.546306665,0.745046446,0.17381468,0.088235294,4
0.24605317,0.232012129,0.79875613,0.230833253,0.029411765,3
0.246625767,0.288830824,0.791611849,0.499261977,0.058823529,5
0.226993865,0.304093567,0.806921022,0.649570291,0.058823529,2
0.343504935,0.379354183,0.769036364,0.676977592,0.058823529,3
0.273299547,0.156284431,0.933928921,0.833597934,0.029411765,5
0.356264485,0.184881958,0.975640872,0.834236894,0.029411765,5
0.40668456,0.176738142,1,0.844394477,0,7
0.416496251,0.258349578,0.975640872,0.847031126,0.029411765,7
0.416844492,0.401050937,0.857348386,0.82378802,0,7
0.424993332,0.514958895,0.775553857,0.708098697,0.029411765,8
0.36074983,0.541823695,0.751120502,0.535820079,0.029411765,8
0.323185072,0.565951917,0.708002764,0.290698156,0.029411765,6
0.306521739,0.464107128,0.775879731,0.06538023,0.058823529,5
0.248853027,0.467497246,0.719829297,0.307921883,0.088235294,5
0.233678425,0.464587394,0.786701484,0.330247893,0,6
0.436196319,0.598067272,0.718893274,0.297305872,0.029411765,4
0.344171779,0.54763386,0.768329147,0.300616628,0.029411765,6
0.347814417,0.516569201,0.798568752,0.424259563,0.058823529,4
0.424105317,0.951916829,0.586831719,0.222944917,0.029411765,3
0.402994449,0.580339738,0.715810177,0.242441919,0,5
0.380881723,0.457137676,0.731613833,0.258054167,0.058823529,5
0.287062031,0.1592376,0.874373524,0.428279373,0.029411765,3
0.220018672,0.588185439,0.732538407,0.661755312,0.117647059,5
0.233296152,0.42317916,0.735456466,0.636154206,0.029411765,3
0.225033342,0.121705229,0.899060337,0.463865679,0.029411765,3
0.356041611,0.205102127,0.868753998,0.427670481,0.029411765,3
0.320312083,0.051868802,0.918938689,0.563994451,0.058823529,3
0.322192585,0.076955674,0.891565221,0.706745605,0.029411765,7
0.263994547,0.218150314,0.844393059,0.670332409,0.058823529,5
0.231985499,0.214779373,0.786900219,0.598667421,0.058823529,2
0.292638037,0.573514164,0.84072878,0.362858838,0.029411765,6
0.326580421,0.576659039,0.623696285,0.212190659,0.117647059,5
0.286541411,0.621832359,0.579024306,0.339324882,0.029411765,5
0.334729261,0.765149589,0.660520117,0.29811197,0.088235294,3
0.261912065,0.374269006,0.710397037,0.427501345,0.147058824,5
0.219261247,0.247563353,0.876642879,0.367852561,0,6
0.241104294,0.2417154,0.829884783,0.505883489,0.088235294,4
0.365672058,0.330320751,0.832211603,0.464634481,0.117647059,3
0.406815151,0.461395033,0.72145867,0.611352654,0.058823529,3
0.507361963,0.754012691,0.704221983,0.510849623,0.088235294,5
0.387297825,0.29984051,0.788603654,0.486560714,0.058823529,5
0.328220859,0.164738086,0.850615955,0.591632065,0.058823529,6
0.315337423,0.411596367,0.703903042,0.755514478,0.058823529,6
0.426380368,0.523744349,0.826057489,0.775379013,0.058823529,6
0.442767553,0.636084037,0.706149805,0.730845668,0.058823529,3
0.299484105,0.131135921,0.765436931,0.731993062,0.176470588,4
0.250306748,0.468002157,0.714428099,0.315183954,0.117647059,5
0.265001461,0.389492249,0.807536123,0.378781997,0.117647059,5
0.231956374,0.10379034,0.870709245,0.422400942,0.029411765,5
0.183899114,0.323500108,0.663510922,0.61293126,0.147058824,3
0.16467621,0.360927009,0.718475107,0.688659282,0.235294118,3
0.109695919,0.272904483,0.650418004,0.544712897,0.205882353,2
0.111733129,0.194931774,0.491268987,0.57921673,0.235294118,4
0.172392638,0.143502965,0.621616234,0.615469507,0.235294118,4
0.161472393,0.354689192,0.672505061,0.503315814,0.088235294,6
0.260164529,0.415381889,0.713652492,0.51732817,0.294117647,6
0.277060549,0.62073057,0.688545334,0.346484991,0.117647059,4
0.242849352,0.350530648,0.571237713,0.515072676,0.176470588,4
0.194792093,0.399740091,0.549585155,0.472194709,0.264705882,4
0.186462168,0.459345896,0.521936504,0.496745803,0.205882353,2
0.307566462,0.383799004,0.806417804,0.47876472,0.117647059,6
0.256887897,0.169413433,0.66800042,0.689555192,0.205882353,4
0.199780894,0.099136731,0.638003732,0.66405879,0.323529412,2
0.155064758,0.097552523,0.771107479,0.690388232,0.235294118,4
0.190797546,0.146157356,0.77757844,0.601564332,0.117647059,3
0.22208589,0.120277052,0.670414225,0.602888634,0.117647059,1
0.17562744,0.250221513,0.609061552,0.690969788,0.323529412,4
0.167991464,0.447156539,0.493020563,0.664123222,0.323529412,2
0.152147239,0.481937705,0.445879679,0.636327268,0.352941176,4
0.151380368,0.635477583,0.245803931,0.660585452,0.264705882,2
0.104788269,0.56273475,0.180427323,0.73994585,0.352941176,2
0.050116857,0.440731458,0.472754265,0.755569657,0.235294118,2
0.041008862,0.353303011,0.397017901,0.655809227,0.235294118,5
0,0.591293047,0.342928145,0.583755225,0.382352941,4
0.052760736,0.801791713,0.174141849,0.371797878,0.323529412,2
0.062362677,0.697946416,0.431809184,0.240684249,0.058823529,3
0.150779652,0.280051982,0.764840729,0.234291153,0.294117647,1
0.282576687,0.264587394,0.762446456,0.204207419,0.117647059,4
0.34601227,0.267595703,0.727185743,0.192685989,0.176470588,4
0.330341424,0.146114077,0.656609621,0.15942009,0.264705882,3
0.300518064,0.232012129,0.844393059,0.215618491,0.117647059,6
0.305003408,0.465583712,0.720806921,0.304140744,0.264705882,5
0.341424986,0.253765727,0.734775092,0.378344146,0.176470588,5
0.473259536,0.247817612,0.792499337,0.290669966,0.117647059,3
0.473419889,0.254045968,0.788088662,0.195088211,0.264705882,5
0.426107703,0.366471735,0.773106176,0.174123684,0.205882353,5
0.331288344,0.512463191,0.842642427,0.36418314,0.058823529,6
0.333197001,0.26042885,0.678501154,0.440727814,0.352941176,5
0.339404397,0.41065627,0.738295526,0.230725193,0.088235294,6
0.322944785,0.229239766,0.890696222,0.316934976,0.117647059,6
0.109202454,0.750694704,0.642985289,0.382061221,0.058823529,3
0.122546012,0.690708252,0.345426517,0.431067305,0.294117647,4
0.151380368,0.454840806,0.201770123,0.506924998,0.558823529,4
0.250498466,0.386614685,0.43286954,0.658640383,0.647058824,4
0.251533742,0.180000829,0.628632939,0.761804914,0.294117647,3
0.308847989,0.409443361,0.858050827,0.586651216,0.323529412,7
0.32198364,0.38791423,0.638360643,0.404484695,0.323529412,3
0.368578288,0.184083397,0.544508753,0.331262711,0.294117647,4
0.366129262,0.208350333,0.576482358,0.430667736,0.382352941,2
0.334341221,0.189733593,0.634434629,0.556246391,0.441176471,5
0.313154516,0.251869985,0.783208121,0.465045701,0.117647059,6
0.339459007,0.359383307,0.875138178,0.345101147,0.088235294,6
0.355828221,0.305420762,0.540924132,0.381730146,0.5,5
0.380613497,0.338055014,0.665176503,0.295841783,0.235294118,4
0.32208589,0.322010701,0.769923853,0.444303431,0.205882353,6
0.391771139,0.321044156,0.627932655,0.387077736,0.264705882,4
0.514899211,0.488257681,0.626225693,0.290605533,0.323529412,4
0.459976629,0.422166527,0.673694762,0.298756299,0.323529412,5
0.357922113,0.508856683,0.659216618,0.492280601,0.352941176,6
0.385739605,0.382412822,0.473634644,0.563137493,0.558823529,2
0.540163599,0.229932857,0.412341249,0.442456765,0.558823529,4
0.618684983,0.131197559,0.519090532,0.413124748,0.588235294,2
0.543829362,0.205449023,0.662589042,0.383986079,0.235294118,1
0.55913577,0.224086787,0.624022159,0.341749171,0.352941176,4
0.483318726,0.09393855,0.870709245,0.3995294,0.176470588,4
0.449693252,0.176682842,0.886975242,0.330413431,0.147058824,7
0.443558282,0.184646012,0.757485149,0.419803838,0.294117647,3
0.487562744,0.034733298,0.698321572,0.56613172,0.441176471,4
0.555214724,0.220480279,0.625124586,0.495951222,0.352941176,5
0.499586556,0.222052716,0.620763413,0.544374624,0.558823529,4
0.522295036,0.21903243,0.489139693,0.677884778,0.735294118,4
0.615773688,0.129434698,0.452648319,0.755050972,0.676470588,4
0.712883436,0.164074489,0.299166766,0.697907326,0.735294118,4
0.704765302,0.223582211,0.419607832,0.658647922,0.676470588,4
0.624103613,0.118345246,0.527266365,0.631949713,0.676470588,1
0.690012841,0.204723696,0.431809184,0.490738706,0.588235294,4
0.556441718,0.418232342,0.440776622,0.548592239,0.441176471,3
0.501226994,0.369126125,0.590678946,0.550247617,0.411764706,6
0.515086447,0.550062024,0.522527028,0.48479247,0.470588235,5
0.469325153,0.497200448,0.427062154,0.555544826,0.705882353,4
0.480572597,0.151118537,0.446342903,0.472145311,0.382352941,4
0.520391469,0.326371484,0.546634697,0.453620844,0.294117647,6
0.437530008,0.195609797,0.873642117,0.417522295,0.088235294,6
0.424993332,0.383422324,0.801297952,0.282213144,0.235294118,3
0.406427111,0.49939664,0.515226591,0.453620844,0.705882353,2
0.474456219,0.414673046,0.424409143,0.476304896,0.676470588,2
0.488021472,0.254191033,0.453606028,0.583106868,0.735294118,4
0.515173824,0.179337232,0.361374459,0.663070818,0.823529412,4
0.600278862,0.285663654,0.274847506,0.680006672,0.823529412,4
0.690713887,0.190678717,0.24384498,0.642166238,0.794117647,4
0.698059638,0.111156444,0.287484621,0.580121414,0.764705882,4
0.736237219,0.088542344,0.304744692,0.463204168,0.794117647,4
0.661908657,0.339441196,0.472968412,0.425167262,0.735294118,4
0.528389571,0.408576998,0.525559144,0.504137065,0.382352941,5
0.51068848,0.107255794,0.553915667,0.596333338,0.558823529,5
0.642402625,0.162654699,0.451331347,0.506299258,0.558823529,4
0.527167245,0.3827443,0.779464352,0.506826335,0.058823529,3
0.547852761,0.404591726,0.751120502,0.517838996,0.735294118,4
0.685616905,0.254191033,0.391021808,0.54377325,0.705882353,4
0.611419409,0.412546518,0.58112521,0.584875113,0.5,5
0.49932665,0.426567774,0.463048046,0.670492653,0.852941176,4
0.468871699,0.304093567,0.508662545,0.673594863,0.882352941,5
0.451533742,0.110323089,0.676793047,0.670096978,0.352941176,3
0.590797546,0.170046867,0.572499302,0.638644797,0.764705882,4
0.647462354,0.15878079,0.618260104,0.536071562,0.617647059,4
0.647462354,0.097820308,0.649603317,0.503182213,0.441176471,5
0.670879346,0.162009963,0.683497898,0.589763327,0.588235294,4
0.687116564,0.237733814,0.55750907,0.584679477,0.470588235,5
0.704765302,0.110431117,0.699541708,0.576864554,0.529411765,5
0.793571619,0.188151538,0.517461159,0.590379735,0.588235294,4
0.785576005,0.236863764,0.522935853,0.566249603,0.617647059,2
0.818644972,0.154928384,0.490087691,0.566700634,0.764705882,4
0.803430006,0.233209286,0.605313994,0.506718702,0.382352941,4
0.777886844,0.162009963,0.569239015,0.508156875,0.735294118,5
0.663803681,0.210526316,0.870390304,0.571436454,0.147058824,7
0.64204499,0.19597141,0.785431479,0.598062288,0.294117647,6
0.716373551,0.108641975,0.620205806,0.588380167,0.558823529,4
0.704475739,0.236044657,0.712971118,0.526523042,0.705882353,5
0.638287786,0.245968456,0.686056837,0.525462095,0.441176471,3
0.740917578,0.196965845,0.523652777,0.504796697,0.764705882,4
0.745848671,0.153692874,0.67083948,0.531670598,0.382352941,4
0.690144038,0.207136198,0.79412871,0.537609166,0.5,4
0.738279652,0.154645874,0.65022791,0.517622877,0.617647059,3
0.736477505,0.247563353,0.586207126,0.505304107,0.529411765,4
0.69202454,0.366471735,0.506381422,0.497354694,0.558823529,4
0.596932515,0.356517772,0.663078579,0.517140059,0.382352941,4
0.589223793,0.231545046,0.51257304,0.572113,0.470588235,4
0.603719325,0.339831059,0.613376922,0.53837028,0.294117647,5
0.675930946,0.146697493,0.540924132,0.556237775,0.617647059,4
0.659345603,0.323500108,0.419336691,0.54619378,0.617647059,5
0.610536143,0.365793711,0.494324062,0.582261186,0.264705882,3
0.651533742,0.385052466,0.585575888,0.616793809,0.382352941,6
0.66384551,0.245968456,0.711267682,0.670458151,0.205882353,6
0.747852761,0.280867654,0.549854483,0.633016512,0.911764706,4
0.595092025,0.659118245,0.465335088,0.641293402,0.529411765,5
0.523503749,0.483604072,0.493954737,0.735686729,0.294117647,6
0.588343558,0.225125461,0.43184627,0.733994565,0.705882353,4
0.614110429,0.272904483,0.498504964,0.679367094,0.705882353,5
0.665070686,0.244427494,0.499538055,0.695244327,0.794117647,4
0.655828221,0.217162291,0.450663796,0.702542385,0.882352941,4
0.722661043,0.26445744,0.455042592,0.679387786,0.764705882,4
0.798773006,0.324001493,0.325000997,0.650232443,0.764705882,4
0.782915444,0.329180439,0.320307015,0.602219286,0.852941176,4
0.781731425,0.254884124,0.398683482,0.537894819,0.794117647,4
0.818404908,0.454066609,0,0.523430495,0.882352941,2
0.786857532,0.360927009,0.038584787,0.536165869,0.882352941,4
0.785576005,0.265973576,0.173163763,0.555875902,0.588235294,2
0.783333333,0.208576998,0.357918378,0.52605151,0.764705882,4
0.764796962,0.250626566,0.308218619,0.532164584,0.911764706,4
0.781034943,0.184083397,0.377660948,0.620486021,0.588235294,4
0.777857041,0.147422821,0.316070645,0.670589741,0.647058824,4
0.746489434,0.25141867,0.304744692,0.689696652,0.823529412,4
0.720203569,0.292043239,0.487776944,0.677884778,0.411764706,4
0.609037857,0.49198878,0.64256522,0.616220483,0.147058824,6
0.679487863,0.308161709,0.527563273,0.597821739,0.411764706,6
0.714110429,0.394342831,0.597057768,0.610172297,0.882352941,4
0.719631902,0.219816681,0.515727784,0.632023286,0.735294118,2
0.755334756,0.171200949,0.392651181,0.61439711,0.823529412,4
0.809815951,0.143502965,0.251325599,0.56051096,0.764705882,4
0.793265167,0.132207061,0.32639725,0.512997935,0.5,4
0.744450641,0.299131668,0.438036627,0.547741977,0.705882353,2
0.704094735,0.146697493,0.429368914,0.594234473,0.588235294,4
0.754280535,0.130427078,0.329357442,0.590533496,0.588235294,4
0.745207907,0.178644141,0.345384878,0.528904278,0.352941176,4
0.793571619,0.337316722,0.347680483,0.496001603,0.764705882,2
0.784534765,0.214424951,0.345738814,0.544205488,0.647058824,4
0.869325153,0.114968272,0.316070645,0.566801396,0.617647059,4
0.895745532,0.139333842,0.321284639,0.530505436,0.588235294,4
0.919631902,0.260959728,0.235378543,0.545281483,0.735294118,4
0.953456033,0.150920511,0.259107762,0.519222156,0.588235294,2
0.965644172,0.138194185,0.241119483,0.463174739,0.529411765,4
0.795187457,0.420532814,0.412674366,0.446260455,0.794117647,4
0.762576687,0.361162955,0.270143125,0.491978315,0.411764706,4
0.848210634,0.30474334,0.396018552,0.523458084,0.588235294,4
0.785736196,0.16374269,0.355249662,0.630142174,0.735294118,4
0.841322427,0.25141867,0.255443483,0.657538177,0.764705882,4
